Starting code formatting
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:7:2: error: illegal character: '\u201d'
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:8:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:8:15: error: illegal character: '\u201c'
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:8:25: error: illegal character: '\u201d'
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:8:38: error: illegal character: '\u201c'
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:9:2: error: illegal character: '\u201d'
results/accepted_code/deepseekcoderv2-logic_ops-cpp-java.java:10:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-logic_ops-go-java.java:1:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:1:2: error: illegal character: '#'
results/accepted_code/deepseekcoderv2-str_append-c-java.java:1:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:2:2: error: illegal character: '#'
results/accepted_code/deepseekcoderv2-str_append-c-java.java:5:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:6:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:9:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:13:18: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:14:18: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:15:18: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_append-c-java.java:15:25: error: unclosed string literal
results/accepted_code/deepseekcoderv2-str_append-c-java.java:16:2: error: unclosed string literal
results/accepted_code/deepseekcoderv2-str_append-c-java.java:19:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:1:2: error: illegal character: '#'
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:1:11: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:2:2: error: illegal character: '#'
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:6:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:10:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:11:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:13:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:15:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:19:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:21:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:23:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:27:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:29:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:31:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:35:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:37:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:39:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:43:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:45:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:47:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:51:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:53:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:55:6: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-c-java.java:58:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:12:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:12:76: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:15:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:15:79: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:18:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:18:79: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:21:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:21:82: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:24:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:24:51: error: not a statement
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:24:66: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:27:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:27:70: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:30:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:30:86: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:39: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:96: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:12:53: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:12:63: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:15:49: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:15:57: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:15:66: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:18:53: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:18:66: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:21:52: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:21:60: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:21:69: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:24:50: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:24:53: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:27:48: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:27:57: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:30:49: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:30:61: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:30:73: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:50: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:59: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:71: error: ';' expected
results/accepted_code/deepseekcoderv2-str_cmp-py-java.java:32:83: error: ';' expected
results/accepted_code/deepseekcoderv2-str_concat-cpp-java.java:2:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_concat-cpp-java.java:4:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_concat-js-java.java:1:14: error: ';' expected
results/accepted_code/deepseekcoderv2-str_concat-py-java.java:9:39: error: illegal start of expression
results/accepted_code/deepseekcoderv2-str_concat-py-java.java:9:44: error: ']' expected
results/accepted_code/deepseekcoderv2-str_concat-py-java.java:9:60: error: ')' or ',' expected
results/accepted_code/deepseekcoderv2-str_interp-c-java.java:3:2: error: illegal start of expression
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:3:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:6:10: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:6:19: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:6:23: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:9:14: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_interp-js-java.java:11:14: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_prepend-go-java.java:4:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_prepend-js-java.java:2:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_prepend-js-java.java:3:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_prepend-py-java.java:1:2: error: class, interface, enum, or record expected
results/accepted_code/deepseekcoderv2-str_prepend-py-java.java:1:15: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_prepend-py-java.java:1:24: error: unclosed character literal
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:20: error: illegal character: '`'
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:21: error: not a statement
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:26: error: ';' expected
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:40: error: not a statement
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:42: error: ';' expected
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:46: error: illegal character: '`'
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:45: error: not a statement
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:56: error: not a statement
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:57: error: ';' expected
results/accepted_code/deepseekcoderv2-str_substring-go-java.java:19:80: error: ';' expected
results/accepted_code/dolphincoder7b-bit_ops-c-java.java:1:2: error: java.lang.IllegalStateException: Expected the current token to be at position -1, found: Token{tok=Tok{index=0, text=public, position=0, columnI=0, isToken=true}, toksBefore=[], toksAfter=[Tok{index=-1, text= , position=6, columnI=6, isToken=false}]}
	at com.google.common.base.Preconditions.checkState(Preconditions.java:715)
	at com.google.googlejavaformat.OpsBuilder.peekTokens(OpsBuilder.java:292)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.splitModifiers(JavaInputAstVisitor.java:2439)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.visitModifiers(JavaInputAstVisitor.java:2289)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.visitModifiers(JavaInputAstVisitor.java:2275)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.typeDeclarationModifiers(JavaInputAstVisitor.java:2249)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.visitClassDeclaration(JavaInputAstVisitor.java:2024)
	at com.google.googlejavaformat.java.java17.Java17InputAstVisitor.visitClass(Java17InputAstVisitor.java:126)
	at com.google.googlejavaformat.java.java17.Java17InputAstVisitor.visitClass(Java17InputAstVisitor.java:51)
	at jdk.compiler/com.sun.tools.javac.tree.JCTree$JCClassDecl.accept(JCTree.java:855)
	at jdk.compiler/com.sun.source.util.TreePathScanner.scan(TreePathScanner.java:92)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.scan(JavaInputAstVisitor.java:357)
	at com.google.googlejavaformat.java.java21.Java21InputAstVisitor.scan(Java21InputAstVisitor.java:100)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.visitCompilationUnit(JavaInputAstVisitor.java:402)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.visitCompilationUnit(JavaInputAstVisitor.java:167)
	at jdk.compiler/com.sun.tools.javac.tree.JCTree$JCCompilationUnit.accept(JCTree.java:623)
	at jdk.compiler/com.sun.source.util.TreePathScanner.scan(TreePathScanner.java:92)
	at com.google.googlejavaformat.java.JavaInputAstVisitor.scan(JavaInputAstVisitor.java:357)
	at com.google.googlejavaformat.java.java21.Java21InputAstVisitor.scan(Java21InputAstVisitor.java:100)
	at com.google.googlejavaformat.java.Formatter.format(Formatter.java:165)
	at com.google.googlejavaformat.java.Formatter.getFormatReplacements(Formatter.java:283)
	at com.google.googlejavaformat.java.Formatter.formatSource(Formatter.java:257)
	at com.google.googlejavaformat.java.FormatFileCallable.call(FormatFileCallable.java:75)
	at com.google.googlejavaformat.java.FormatFileCallable.call(FormatFileCallable.java:29)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.base/java.lang.Thread.run(Thread.java:1570)

results/accepted_code/dolphincoder7b-file_create-js-java.java:1:2: error: class, interface, enum, or record expected
